,_id,排名,标题,作者,综合评分,视频分类,视频标签,播放量,弹幕数,评论,收藏,点赞数,投币数,分享数,up主性别,bilibili个人认证,up主粉丝总数,up主总观看数,up主总获赞数,up主视频数,主分类
326,5eba53f19e2d7ce911aad987,27,明星暴露智商堪忧,我是HiStar,839974,明星,"明星,娱乐,娱乐圈,艺人,流量明星,八卦",1809386,24976,7810,10589,43576,1318,13276,保密,,371,2034673,51168,100,娱乐
327,5eba53f39e2d7ce911aad988,28,抵制华人歧视！欧阳靖Freestyle回击特朗普，头脑就像鸭子一样简单！,街头社区,832892,明星,"明星,综艺,欧阳靖,HIPHOP,MCJIN,FREESTYLE,嘻哈侠,娱乐,中国有嘻哈,RAP",2031074,4198,2293,32563,147298,20673,12087,保密,bilibili 知名音乐UP主,150092,61627358,1267618,100,娱乐
328,5eba53f49e2d7ce911aad989,29,【WNS中字】200416 BRING THE SOUL：THE MOVIE（JTBC放送版）,WNS_WeNeedBTS,824664,综艺,"综艺,明星,防弹少年团,BTS防弹少年团,BTS,KOREA相关",232731,12292,934,29320,17590,5124,1544,保密,bilibili 知名娱乐UP主,508606,204393837,7192241,100,娱乐
329,5eba53f59e2d7ce911aad98a,30,【康熙来了】蔡依林表示罗志祥那帮人很恐怖,甜宠达人,813270,综艺,"综艺,蔡依林,罗志祥,康熙来了",2622234,2248,2158,5066,32160,403,2907,保密,,408,3061635,36988,20,娱乐
330,5eba53f69e2d7ce911aad98b,31,【快乐星球】|丁凯乐 | 婚礼,御坂的鱼,802954,明星,"明星,童年回忆杀,婚礼,快乐星球,童年回忆",1042188,5842,3527,11392,38655,4987,15305,女,,428,1064877,39532,15,娱乐
331,5eba53f79e2d7ce911aad98c,32,台湾节目讨论罗志祥“多人运动”事件~,小愤青驿站,790982,综艺,"综艺,多人运动,罗志祥,罗志祥劈腿,周扬青,台湾综艺,小猪",2472845,19079,5592,4836,31152,590,3825,保密,,541,2548669,31636,38,娱乐
332,5eba53f89e2d7ce911aad98d,33,金靖坐客李佳琦直播间，全程高能！这是一个强行CUT！ 建议全程回放！拯救不开心！,李佳琦的事业粉,790302,明星,"搞笑,综艺,明星,李佳琦,高能,搞笑视频,爆笑",665738,5640,984,15205,28406,4091,15195,保密,,70194,17044261,474001,88,娱乐
333,5eba53fa9e2d7ce911aad98e,34,【青春有你2】选手七穗翻唱米津玄师的《loser》,O桃子酿酒O,783157,明星,"明星,七穗,米津玄师,青春有你,LOSER",1245477,2850,2076,32215,76725,9550,14920,男,,667,1763913,99457,38,娱乐
334,5eba53fb9e2d7ce911aad98f,35,“中戏，教出来的是演员”,杂食瓜婆,775446,明星,"明星,易烊千玺,刘昊然,中戏,军烨,百万剪辑师挑战,群像",580833,7182,1541,16137,49163,6613,1406,保密,,420,655738,55368,19,娱乐
335,5eba53fc9e2d7ce911aad990,36,我是大猫李熙凝，听说B站有人在召唤我？所以我来了~喵,大猫李熙凝,772841,明星,"明星,李熙凝,青春有你2,娱乐",1717555,9394,14010,5988,61202,7782,4004,保密,艺人李熙凝,56678,1703576,63017,2,娱乐
336,5eba53fd9e2d7ce911aad991,37,当一线女星遭记者性别歧视，暴怒现场！霉霉、A妹、日日、寡姐、娜塔丽波特曼。。。。,#NAME?,769063,明星,"明星,霉霉,性别歧视,歧视,斯嘉丽约翰逊,女神,娱乐,时尚,搞笑",737461,2440,3650,13329,44758,2393,1123,保密,bilibili 知名时尚UP主,399006,87040678,920165,100,娱乐
337,5eba53fe9e2d7ce911aad992,38,【边伯贤】【全网史上最全】  红橙黄绿青蓝紫棕粉银灰黑白 快来pick你最喜欢的发色  一首歌的时间带你盘点十二绝美发色合集 建议耳机食用美颜,噗叽嘣,764444,明星,"明星,边伯贤,EXO,BAEKHYUN,心动挑战混剪大赛,爱丽,啵啵虎,KOREA相关,安利,混剪,剪辑",196716,2987,747,30242,29325,9827,3153,保密,,1460,501514,61542,13,娱乐
338,5eba53ff9e2d7ce911aad993,39,如果黄子韬是婧妹的导师,宇宙最红姐妹花,760748,综艺,"综艺,青春有你,创造营2020,虞书欣,黄子韬,乃万,喻言,赵小棠,谢可寅,搞笑",665879,6715,3897,13206,36111,8143,15905,保密,,428,1367867,55395,19,娱乐
339,5eba54019e2d7ce911aad994,40,建 议 改 名：时 间 刺 客,徐一周的事业粉,745548,明星,"明星,罗志祥,时间管理,罗志祥周扬青,谢娜,何炅,周扬青,黑眼圈",1644307,7423,2721,6561,41241,734,13221,保密,,372,1828413,47792,4,娱乐
340,5eba54029e2d7ce911aad995,41,这就很尴尬,花狸熟男,739073,综艺,"综艺,短片,文艺,搞笑,喜剧",1220013,196,951,8475,41168,831,12478,男,,1526,7662299,162805,100,娱乐
341,5eba54039e2d7ce911aad996,42,红雷哥曾经暗示过小猪？,煮面王,733864,明星,"综艺,明星,极限挑战,罗志祥,周扬青,小猪",2346818,816,1618,2447,52141,662,2041,男,,583,2356106,52763,7,娱乐
342,5eba54049e2d7ce911aad997,43,【杨幂】无束缚的杨幂，就在CALZEDONIA,哎呦喂啊mi,727575,明星,"杨幂,广告,calzedonia",1230569,235,743,11493,4699,478,562,保密,,11069,13134288,99775,100,娱乐
343,5eba54059e2d7ce911aad998,44,【TF家族】歌曲COVER 《想见你想见你想见你》,TF家族,721471,明星,"明星,TF家族,娱乐",546483,38763,4027,14303,29442,9420,7863,保密,偶像艺人培养团体TF家族，TFBOYS是其旗下推出的首支三人偶像团体,640236,180523734,4392113,100,娱乐
344,5eba54079e2d7ce911aad999,45,【小姐姐们】秦牛正威rap有进步？段小薇rap翻车？？吐槽全靠rap出圈的《青春有你2》,话很多的小姐姐们,705553,综艺,"综艺,秦牛正威,李熙凝,台版101,苏杉杉,段小薇,青春有你2,乃万,Jony J,全能打卡挑战",856705,15715,2304,5363,88384,18833,6662,女,bilibili 知名影视UP主,1281016,144886001,6448719,100,娱乐
345,5eba54089e2d7ce911aad99a,46,罗志祥有哪些细思极恐的性瘾表现？,噜嘟嘟君,705225,明星,"明星,黑人抬棺,罗志祥,亚洲舞王,挑战极限",1821136,1019,2945,3633,32893,368,4797,男,,343,1841247,33846,18,娱乐
346,5eba54099e2d7ce911aad99b,47,【极限挑战 神预言全盘点】孙红雷：周扬青就交给我了！ 你要给周扬青一个交代 周扬青最喜欢的颜色是…… 罗志祥 周扬青分手了,针香菇,698552,综艺,"搞笑,综艺,罗志祥,周扬青,搞笑视频,极限挑战",1620872,3330,1272,4195,64334,1435,3803,保密,,75541,63301264,2437214,91,娱乐
347,5eba540a9e2d7ce911aad99c,48,【老邪吐槽】大型真人作秀！逆天吐槽骚操作拉满的《青春有你2》,老邪说电影,688901,综艺,"搞笑,综艺,青春有你2,全能打卡挑战,娱乐,吐槽,搞笑视频,奇葩,搞笑综艺,选秀",960877,7554,4283,4759,79117,11801,3299,保密,bilibili 知名影视UP主,1360216,171792383,9975100,100,娱乐
348,5eba540b9e2d7ce911aad99d,49,如果霉霉能再换上长筒靴连衣裙泡面头，在舞台上再唱一次love story，我想我会哭出来,地中海公主,688882,明星,"欧美音乐,音乐现场,明星,霉霉,TAYLORSWIFT,TAYLORSWIFT霉霉,女神,混剪,欧美,音乐,MV,美女,演唱会",562118,1744,744,25992,47963,12777,2675,保密,,1365,2212857,128759,6,娱乐
349,5eba540d9e2d7ce911aad99e,50,【傅如乔/微微】踩点混剪！这个女生有东西的！冲鸭！,馨同学呀,688750,明星,"明星,傅如乔,青春有你2,微微,美女,爱豆安利挑战,踩点混剪",1050673,5319,1388,11686,99931,9627,2311,女,,4711,5881714,561158,23,娱乐
350,5eba540e9e2d7ce911aad99f,51,罗志祥周扬青分手，周扬青发长文透露罗志祥太渣：仔细分析这篇文章的高明之处,秀才侃娱乐,683924,明星,"明星,罗志祥,周扬青,两位叫兽",1085681,5699,5225,4997,48024,6332,9411,保密,bilibili 知名娱乐UP主,183429,21445834,1373689,100,娱乐
351,5eba540f9e2d7ce911aad9a0,52,大家好，我是汪峰，B站我来啦！我的全新专辑《2020》正式上线~,汪峰,683385,明星,"明星,汪峰,摇滚,音乐,歌手",881071,5020,8100,4538,84613,13020,2547,保密,歌手汪峰,106494,1364262,134511,3,娱乐
352,5eba54109e2d7ce911aad9a1,53,震撼！刘耀文朱志鑫-屠夫养成系大跳《trouble maker》，国组05line性感风也能驾驭？？？,Oh-Sirius,678240,明星,"舞蹈,明星,刘耀文,时代少年团,troublemaker,翻跳,舞台,现场,live,练习室",2022020,23814,6531,90579,74490,14988,70601,保密,,4600,6016382,165267,100,娱乐
353,5eba54119e2d7ce911aad9a2,54,【Rosé朴彩英】前方高能/大型心动失血现场/绝美玫瑰,nnocol6,676999,明星,"明星,ROSE,BLACKPINK,朴彩英,爱豆安利挑战,女神,混剪",265785,1619,496,20522,25381,6386,2473,保密,,1238,560537,52213,11,娱乐
354,5eba54129e2d7ce911aad9a3,55,小崔模仿特朗普！肥伦和崔娃的政治模仿秀！最后果真是那个男人……全程高能 Jimmy Fallon w/ Trevor Noah,sasa_Ding,670386,综艺,"综艺,脱口秀,吉米肥伦秀,TREVORNOAH,肥伦秀,模仿,小崔每日秀,特朗普,JIMMYFALLON,崔娃,熟肉",869164,2548,211,15224,32614,1936,3903,女,,5049,4585121,203279,55,娱乐
355,5eba54139e2d7ce911aad9a4,56,中国的朋友大家好，我是Charlie Puth,Real_CharliePuth,669905,明星,"明星,CHARLIEPUTH",732279,3861,6382,5870,63585,13608,6093,保密,美国男歌手，代表作《See You Again》 《How Long》,164919,728528,66669,1,娱乐
356,5eba54159e2d7ce911aad9a5,57,【nene郑乃馨】98s心动狙击，点击收获女鹅|谁不喜欢甜妹呢,Kira呆酱,648256,明星,"明星,郑乃馨,nene郑乃馨,创造营2020,为创造营2020打call,可爱,假偶天成,超级影后之初次做人,青葱妈妈",338930,1407,1328,16395,26868,10106,9767,保密,,8781,4688705,300698,44,娱乐
357,5eba54169e2d7ce911aad9a6,58,【藤间斋】点开视频 收获爱情,这里取名字好烦喔,636541,明星,"明星,藤间斋,全能打卡挑战,日本,男神,美少年,早恋",378083,1999,877,14894,39998,4490,4235,保密,,1187,2703668,149230,71,娱乐
358,5eba54179e2d7ce911aad9a7,59,B站弹幕最狂欢的视频！,HaZaKiiii,635628,综艺,"综艺,御坂美琴,银魂,今天妈妈不在家,全职高手,弹幕,B站,东方,高能,二小姐,炮姐",1071951,53739,1478,8475,24811,1922,1117,男,,1483,1646446,42594,19,娱乐
359,5eba54189e2d7ce911aad9a8,60,专访：林奕含（已传全，共7P，2017.04.19，纪念过世的林奕含）,Glenn-Gould,634429,综艺,综艺,294390,3442,1047,32247,16426,4560,5215,男,,17517,2048759,33513,100,娱乐
360,5eba54199e2d7ce911aad9a9,61,真的要比拼实力了吗？《创造营2020》观察报告第1期（上）【开心嘴炮】,开心嘴炮,634222,综艺,"综艺,鹿晗,创造营2020,黄子韬,毛不易,宋茜,希林娜依·高,刘些宁,陈卓璇,王艺瑾,娱乐,林君怡,搞笑",771409,17575,4926,4482,60853,10094,2068,保密,bilibili 知名娱乐UP主,1541129,150487931,6740214,100,娱乐
361,5eba541b9e2d7ce911aad9aa,62,罗志祥当众强抱蔡依林不成，瞬间翻脸喊蔡依林“阿姨”！,若水及上善若水,630430,综艺,"综艺,明星,搞笑,罗志祥,蔡依林,娱乐,真人秀,搞笑视频,国内综艺,综艺剪辑",1437576,2165,2451,3857,20636,210,4201,保密,,581,3369428,27172,100,娱乐
362,5eba541c9e2d7ce911aad9ab,63,BTS 跑弹 RUN BTS 中字,lxh818,629556,明星,"明星,金泰亨,田柾国,朴智旻,金硕珍,闵玧其,防弹少年团BTS,郑号锡,金南俊",3485277,179904,1276,54120,22141,4045,9683,女,,15300,5084275,44723,55,娱乐
363,5eba541d9e2d7ce911aad9ac,64,【周杰伦】当年有多喜欢侯佩岑，看看这个就知道了-下,康熙来了考,629005,综艺,"综艺,周杰伦,侯佩岑,真人秀,台湾综艺,JAY,康熙来了,现场",727316,2344,881,6474,6026,799,2492,女,,1086,2283623,15723,62,娱乐
364,5eba541e9e2d7ce911aad9ad,65,【理解万岁】罗老师传说中的三大名场面,放飞家琪,626315,综艺,"数码,综艺,罗永浩,王自如,打假,剪辑,直播带货,理解万岁,星巴克,锤子科技,消费主义",1076233,12699,3117,21880,37758,6810,13633,保密,,578,1144575,39189,17,娱乐
365,5eba54209e2d7ce911aad9ae,66,只要你没有恶意，冠希哥的脾气也不是随便爆发,小钟同学O,622963,明星,"明星,陈冠希,街头,帅哥,香港,记录",1865387,407,3328,5428,23760,585,1342,保密,,152,2216686,26306,27,娱乐
366,5eba54219e2d7ce911aad9af,67,出道四年 原来比锦鲤更可怕的存在 是【彭昱畅】,黄茵然,614128,明星,"明星,彭昱畅,向往的生活,快乐大本营,神预言,快把我哥带走,熊彭,特朗普,川建国",559404,3406,798,8198,54161,7091,2377,保密,,24693,14056097,266085,74,娱乐
367,5eba54229e2d7ce911aad9b0,68,【高能预警】邓紫棋:老娘rap起来，连自己都害怕(说唱/rap合集)高清1080p,小可爱GEM,612482,明星,"明星,邓紫棋,淡黄的长裙,rap,说唱,现场,惊雷",2183414,6143,1867,56789,90374,32451,7990,保密,,18329,10608793,231609,49,娱乐
368,5eba54239e2d7ce911aad9b1,69,【哔计划】德爷：壮汉卖萌，全程高能！超想和贝爷一起求生！,哔计划,611773,综艺,"综艺,德爷,贝爷,单挑荒野,埃德·斯坦福德,荒岛余生,单挑荒野绝境,哔计划,EdStafford,决胜荒野",1083474,8253,2028,28,7076,12798,233,保密,哔计划官方账号,252888,58220417,535321,100,娱乐
369,5eba54259e2d7ce911aad9b2,70,【防弹少年团】200418 第一天在线演唱会完整版全场 1080P高清录屏 - BANGBANGCON DAY1 合集,小馒超人,607735,明星,"音乐现场,明星,防弹少年团,BTS,演唱会,阿米",134751,5484,329,23618,6079,1080,987,保密,,102916,17313678,1210435,100,娱乐
370,5eba54269e2d7ce911aad9b3,71,黄子韬：严正声明，我没有黑眼圈（这是小猪之前的直播录像,大霓奈,606838,明星,"明星,搞笑,黄子韬,罗志祥,搬运,逗比,恶搞,搞笑视频",1061769,1649,2088,2542,28013,191,8047,女,bilibili 知名搞笑UP主,384398,545466682,19940894,100,娱乐
371,5eba54279e2d7ce911aad9b4,72,【当赵小棠看到黑粉评论时】最近黑姐姐的实在太多了 好心疼,苏苏sususuu,606421,综艺,"综艺,赵小棠,青春有你,爱豆安利挑战,娱乐",718813,3187,1671,4913,31642,4286,873,保密,,419,1346665,54525,20,娱乐
372,5eba54289e2d7ce911aad9b5,73,【非正式会谈】第六季 第4期上：暧昧or确定？歪果小哥哥们的恋爱观！,非正式会谈,601633,综艺,"综艺,大左,非正式会谈,杨迪,天乐,萨沙,功必扬,一之濑,非正,宁大人,钟逸伦",1268212,67787,2074,11,600,6089,60,保密,《非正式会谈》官方账号,609997,260556065,1673893,100,娱乐
373,5eba54299e2d7ce911aad9b6,74,建 议 吃 饭 时 候 别 看,hurryzhao,600980,综艺,"综艺,王牌对王牌,沈腾,搞笑",854681,6475,490,3442,60807,1747,573,保密,,2750,6073173,298873,57,娱乐
374,5eba542a9e2d7ce911aad9b7,75,这样的老婆谁不想要,阿健也叫小健健,600132,综艺,"综艺,搞笑,石原里美,人类观察,爆笑,日语,日本综艺,十元,老婆",663743,1694,577,6423,10263,1162,8806,保密,,150,652727,10371,11,娱乐
375,5eba542c9e2d7ce911aad9b8,76,内娱演唱会响起火影主题曲《青鸟》！绝美Breaking炸裂全场！【R1SE姚琛】【直拍】,DiamondCookies,593565,明星,"音乐现场,明星,姚琛,JYP,R1SE,火影忍者,青鸟,现场直拍,演唱会,focus,回忆杀,娱乐,舞台",697984,11294,1697,4704,5985,3010,4787,保密,,3064,1575059,21743,44,娱乐
376,5eba542d9e2d7ce911aad9b9,77,【王一博】鹤南拽王的臭屁合集｜全程只想大喊“不愧是你”,一颗柠檬嘻,592291,明星,"明星,王一博,UNIQ王一博,全能打卡挑战,娱乐,搞笑",178599,2687,708,19955,24262,8330,4270,女,,21389,4895333,371569,51,娱乐
377,5eba542e9e2d7ce911aad9ba,78,托妻献子？欧弟：我服兵役时将女友托付给罗志祥回来后却被告知分手,热爱整活的木子元,590017,明星,"明星,罗志祥,罗志祥周扬青分手,欧弟,小猪,台湾综艺,八卦",1004159,1239,2725,1975,15283,250,7482,男,,739,2227806,33222,36,娱乐
378,5eba542f9e2d7ce911aad9bb,79,杨颖参加韩国综艺，出场瞬间惊艳众人，简直太仙了！,EscobarCC,587124,明星,"明星,杨颖,韩国综艺,女神,ANGELABABY",1111914,903,828,1319,10974,55,68,保密,,325,2840123,30795,100,娱乐
379,5eba54309e2d7ce911aad9bc,80,唱淡黄的长裙的小姐姐发布的她在韩国练习的时候的一些片段     没想到自己也穿着淡黄色的长裙哈哈哈,蜡笔小郭123,584232,明星,"明星,青春有你2,淡黄的长裙,李熙凝",1009801,170,308,1662,4729,36,186,保密,,212,1033556,4906,11,娱乐
380,5eba54319e2d7ce911aad9bd,81,沈腾尹正kpl首秀王者荣耀，安琪拉禁的沈腾一脸懵,清水小绵羊,582785,明星,"明星,沈腾,尹正,搞笑,安琪拉,王者荣耀kpl",1098478,614,755,1690,17340,150,971,保密,,1175,3788844,41242,44,娱乐
381,5eba54329e2d7ce911aad9be,82,大家都是4g，只有沈腾是ppt,叫我养乐多,582391,明星,"明星,华晨宇,贾玲,沈腾,关晓彤,搞笑",959655,158,644,1889,6993,109,481,保密,,329,1406338,26107,73,娱乐
382,5eba54339e2d7ce911aad9bf,83,山本瑠香--求求你别晃了 我晕,運上弘菜,581809,明星,"明星,美少女,日本,可爱",2759867,108,415,5641,2580,574,236,女,,3065,4210891,31847,100,娱乐
383,5eba54349e2d7ce911aad9c0,84,日本人的综艺节目真是没下限，我终于明白为啥他们那么BT了！微博综艺大赏,小小丶月月,580194,综艺,"综艺,明星,搞笑,恶搞,娱乐,日本综艺",1150769,315,638,2733,4286,90,304,保密,,222,1188438,4858,36,娱乐
384,5eba54369e2d7ce911aad9c1,85,李丽珍参加综艺，被费玉清逗到害羞。,绅士游侠,579368,综艺,"综艺,女神,真人秀,台湾综艺",805308,307,467,2934,7881,94,221,保密,,479,2630577,20656,100,娱乐
385,5eba54379e2d7ce911aad9c2,86,罗志祥热舞，看一下场下妹子的表情,盖聂-小庄,579057,明星,"舞蹈,明星,现场,罗志祥,性感,小猪",1169638,745,1156,631,5477,37,127,保密,,184,1237291,9163,43,娱乐
386,5eba54399e2d7ce911aad9c3,87,秦牛正威被淘汰，机场首现身离开！牛姐真的好温柔啊～,KPOP日常_同更青创,575089,明星,"综艺,明星,秦牛正威,牛姐,青春有你2,青春有你,青春有你第二季",693444,1902,2519,4620,19581,900,6140,保密,,109818,195191977,4786944,100,娱乐
387,5eba543a9e2d7ce911aad9c4,88,最成功的网红！罗志祥前女友周扬青曾坐詹姆斯身旁看球,优酷体育辣报,573807,明星,"明星,罗志祥,詹姆斯,美女,运动,性感,可爱,女神",980725,467,1987,1286,4803,94,126,保密,,368,1226358,7088,20,娱乐
